AP 1,AP 2,AP 3,AP 4,AP 5,AP 6,AP 7,AP 8,AP 9,AP 11,AP 12,AP 13,AP 14,AP 15,AP 16,AP 17,AP 18,AP 19,AP 20,AP 21,AP 22,AP 23,AP 24,AP 25,AP 26,AP 27,AP 28,AP 29,AP 31,AP 32,AP 33,AP 34,AP 37,AP 38,AP 39,AP 41,AP 42,AP 43,AP 44,AP 45,AP 46,AP 47,AP 48,AP 49,AP 50,AP 52,AP 53,AP 55,AP 56,AP 57,AP 58,AP 60,AP 61,AP 63,AP 64,AP 65,AP 67,AP 68,AP 69,AP 70,AP 71,AP 73,AP 74,AP 75,AP 76,AP 77,AP 78,AP 89,AP 96,AP 99,AP 112,AP 113,AP 114,AP 116,AP 120,AP 121,AP 123,AP 139,AP 152,AP 153,AP 154,AP 159,AP 166,AP 168,AP 173,AP 178,AP 179,AP 180,AP 181,AP 182,AP 184,AP 186,AP 189,AP 190,AP 193,AP 194
6.237583602,7.649016719,15.21006769,6.249399373,-0.634054191,6.016941571,5.559917399,7.086016504,9.924846683,4.608208555,4.429407217,2.389983545,7.841158217,6.041902149,2.014992203,3.695744879,1.426751382,4.691768592,4.912874156,2.293903687,3.192858005,3.043082617,1.614055971,1.885212785,8.043740193,1.87481042,0.827943201,11.34175707,1.816053331,6.47588162,-1.951569429,5.96216067,6.189434658,1.239994492,3.569441517,11.8300863,0.70308564,1.168107311,5.71845348,1.995157245,4.603292596,5.729220727,5.457806202,1.082143104,0.993813691,56.9891103,5.883562583,4.251422231,2.181714182,7.355006222,3.663016811,3.227496526,1.771958847,3.752217986,8.96861651,17.68017198,11.05083659,5.139460997,2.265201437,4.85023432,3.001969789,2.608846637,2.312520621,3.02192046,2.450943003,4.261780148,2.156066188,10.5296779,5.950633843,6.170306075,21.46842636,16.73205709,14.67529792,8.792515323,2.659075645,10.35675806,13.69930708,5.844986532,6.395080776,7.966356992,19.7133332,1.286078894,1.632272526,1.825476725,1.585163264,7.534411139,13.05063986,0.720457718,1.060546509,8.018852183,8.439085488,3.186484627,0.685428997,10.06429005,4.510654826,2.911901345
5.809083035,7.506230438,14.63870998,6.035255382,-0.562590189,5.373800982,5.345667116,6.943194792,9.782024971,4.536815414,4.429495794,1.747161833,8.269800507,5.327687296,2.300671058,3.338672884,1.498179954,4.691733161,5.05576673,2.079617972,3.19307059,3.043082617,1.328483409,1.456783079,7.615168764,1.731988708,0.613657486,10.84204052,2.101767617,6.761702199,-1.380140858,5.962213816,6.118041517,1.240171646,3.569476948,11.25865773,0.631692499,1.097068478,5.789917483,2.066585816,4.674880607,5.586292723,5.100787353,1.082107673,1.279563408,57.91785889,5.883704306,4.037136517,2.181820474,7.355077084,3.305909385,3.656103385,1.771852555,4.537967703,8.825794798,17.68017198,12.19372916,5.425210713,3.193772865,4.635984037,3.216255504,2.68031064,2.741127481,2.95056275,2.736657289,4.33324415,2.013244476,10.45842648,6.807847562,5.884715797,22.32576408,17.66082339,17.31817278,10.14978219,2.801861926,10.14257864,13.55655623,5.702129389,6.752294495,7.89489299,20.35626121,2.071793179,2.060879385,2.396869866,1.656591835,7.463017999,12.19356786,0.577636006,1.632045942,8.304672761,8.010584921,3.75798406,0.613929564,9.635824919,5.224975971,3.340472774
5.95201104,7.792015585,14.28163798,6.035397105,-0.562554758,5.230695823,8.488559689,6.871801651,9.353488973,4.25113656,4.286780374,1.604340121,7.698442797,5.684901015,2.372081914,3.410172317,1.926751382,4.548840588,4.984373589,2.436743114,2.407568889,2.828796902,1.185767989,1.385496231,7.758043622,1.303470425,0.827943201,9.485127959,2.316053331,5.833237063,1.977002,5.747963532,5.903791234,1.526063086,3.569512379,11.8300863,0.488870787,1.24027993,5.361381485,2.138014387,4.817879473,5.657650433,4.458071934,2.796357956,1.065313125,58.2751789,5.883846029,3.894279374,2.181926767,7.283719374,2.663105388,3.227567388,1.700317691,5.895145991,8.968687372,18.46588627,13.40805031,5.282389001,5.122344294,4.77887661,3.859094931,2.466060356,2.884020054,3.022062183,2.808103575,4.404708152,1.798994193,11.74431792,8.236489853,5.527679232,21.54022695,16.73242912,18.46101221,10.14988848,2.873219635,10.2141135,13.19951967,5.773557961,6.466651071,7.037714702,19.64204635,4.071793179,3.346629102,2.682548721,1.442306121,7.463053429,12.05078158,0.649100008,1.703545375,8.947636197,8.010655783,4.400912065,0.828144417,9.850216926,4.867868545,3.840472774
5.737796187,8.149229304,13.78170884,6.392681686,-0.633947898,5.159054666,8.98859512,6.728979939,9.282095833,4.394029133,4.072636383,2.318661266,7.341370802,5.113543305,2.443510485,2.910243178,2.212465668,4.120233728,4.912980449,2.00815397,2.622067188,2.757368331,1.114481141,1.314209383,6.829543056,1.446380715,1.113657486,9.842465685,2.24462476,4.904771926,8.048430571,5.747998963,4.68954095,1.240525954,3.140976381,11.61580059,0.631763361,1.026313093,5.289988344,1.923728673,4.460842908,5.657579571,5.029606798,4.653465383,0.993919984,58.56110577,5.598273467,3.465707945,1.824890202,7.069504521,2.163123104,3.29903139,1.700211398,6.538038565,9.397294232,18.03731484,12.40808574,4.782424432,4.90805858,4.564626327,3.501934358,2.10895293,2.741198342,3.022133045,2.879567578,4.119029297,1.727601052,11.24449508,7.165132143,5.313499811,22.18331439,15.58974913,18.38960135,10.00715535,3.016005917,9.785648364,13.69962596,5.487843675,5.82386479,6.9662507,20.21354579,5.428936036,2.989521675,2.753941861,1.442306121,7.534517432,12.12228102,0.577706867,1.275044808,8.876313918,7.439298073,3.758125783,0.685216412,9.993180361,5.367903975,4.411901345
5.523581334,8.149300165,13.21035113,6.321394838,-0.491055325,4.873127796,8.560059122,6.443301084,9.282131264,4.67977885,4.072778107,2.175839554,6.41288795,4.399328453,2.300653342,2.41031404,1.855322811,3.691626869,5.055855307,1.436725399,2.122297489,2.614511188,0.614622865,1.528636821,6.401095635,1.303559002,0.899371772,7.771231984,2.173196189,5.047735362,11.26271629,5.605177251,4.11814781,1.097845965,2.426726097,11.11580059,0.631798792,0.740899969,5.290023775,1.78087153,4.103806344,5.371794424,4.886820516,5.224858523,0.993955415,58.20421093,4.312700905,3.179993659,1.467853637,6.498146812,1.73456939,3.084781107,1.771533677,6.823788281,8.968758234,17.82302913,11.97953203,4.63960272,4.693772865,4.136090329,4.144791501,1.823274075,2.526948059,3.093632478,2.879585293,4.047636157,1.727636483,11.53038652,6.379506434,4.885034675,21.82640184,14.16133714,19.10394021,9.57869021,2.944506484,8.071468942,13.34258939,5.202129389,5.395364223,7.03764384,19.49933093,6.143221751,3.561003393,2.682495574,1.442306121,7.748838577,11.90806616,0.577742298,1.417990528,10.44784878,6.939368935,3.472482359,0.685145551,9.850429511,5.510796549,4.62618706
5.452223625,7.720799599,12.63899342,5.821536561,-0.491019894,4.730058068,8.702951696,6.157622229,8.925023837,4.322671424,3.930062687,2.247303557,6.341547956,3.542256457,2.300653342,2.33895633,1.641037096,3.405894868,5.127301594,1.722439684,2.408242075,2.685939759,0.114764588,1.100207116,6.186916213,0.946451576,0.970800344,8.628587426,1.958910474,4.119270226,10.90557343,5.176641254,3.618183241,1.09802312,2.712475814,11.3300863,0.703262794,0.669754845,5.00434492,1.566585816,4.318216066,5.300294991,4.958319949,6.224823092,0.922562274,57.20445894,3.527128342,3.037136517,1.46795993,6.712503387,1.520319107,3.370530823,1.628570242,7.466680855,8.611650807,17.68017198,11.90810345,4.639638151,3.90805858,4.13612576,3.787648644,1.823309506,2.02698349,3.165131911,2.593871007,3.976243016,1.941957628,11.10199224,6.022487585,4.456569538,21.04093557,14.09006801,18.5325825,9.721618214,2.801578479,7.85728952,12.5569814,5.130700818,5.752577942,6.394751266,19.21368751,6.357507465,3.418199397,2.611049288,1.585163264,7.463159722,11.90813702,0.720634872,1.775221962,10.44795507,6.510868368,3.329696078,0.75650326,9.279107232,5.51083198,5.197615631
5.095151629,7.363727603,12.49620714,5.535963999,-0.419555892,4.372702625,8.417272841,6.586229089,8.925059268,4.465563997,3.430204411,1.961624702,6.270190246,2.970898748,2.443510485,2.196170049,0.998179954,3.54875201,4.984479882,1.865296827,2.765597517,2.685939759,0.186334883,0.67177741,6.544129932,0.803629864,0.970800344,8.271657154,2.030339046,4.19080509,9.334144857,5.105248113,2.689647243,1.026771702,2.212511245,10.75865773,0.631869653,0.527181148,4.290094637,1.566585816,3.88975093,5.585938415,4.815533668,5.224787661,0.779740562,57.41895724,3.027270066,2.894279374,1.32520908,6.784002821,1.234640252,3.584851968,1.628463949,7.895287714,7.825971953,18.18013655,11.5509606,4.425387867,3.765201437,4.136161191,3.716220073,1.609059222,1.598447492,3.093774201,2.022442436,3.833421304,1.656278773,10.53075854,5.879772165,3.88524726,21.4697373,13.80447773,18.10408194,10.22168908,2.801507617,7.71453867,11.98565912,4.702129389,5.395505946,6.037572978,17.85661551,6.500364608,3.703949113,2.825317286,1.513734692,7.034623724,11.69392217,0.649241731,1.203864252,9.733740222,6.582367801,3.044052654,0.756396968,8.779213524,5.082295982,4.62618706
4.666651062,6.863798465,12.496278,5.250391437,-0.419520461,3.801061469,8.988736843,6.586264519,8.710808985,4.251313714,3.001774705,1.890231561,5.484546822,2.613826752,2.229224771,2.124812339,1.141037096,3.334466296,4.413086741,1.793868256,2.837238673,2.471654045,0.186476606,0.600490562,6.258486508,0.803665295,1.113657486,8.771869739,1.74462476,4.976625668,9.477002,5.105283544,2.761111245,0.741234571,1.998260961,10.68722916,0.631905084,0.598893167,3.93298721,1.28087153,3.604142937,5.300153267,4.458461673,4.939037945,0.422633136,57.49054525,2.884554646,2.894279374,1.039601086,5.998359397,1.59181854,3.513458828,1.556929085,7.466751716,7.397435955,17.18010112,11.83667488,4.139709013,3.550915722,3.993339479,3.644791501,1.323380368,1.384179493,2.45098792,1.522442436,3.547742449,1.584885633,9.816685413,5.094164172,4.099639266,21.54134302,13.59028059,18.10411737,10.86461708,2.872865327,6.714644963,11.12862256,4.487843675,5.109862522,5.680394691,17.64240066,6.643221751,3.632555973,3.182442428,1.442306121,6.748962585,11.62256446,0.792134305,1.4896494,9.305239655,6.082456378,3.115552087,0.970594105,9.350748388,4.510902842,4.411901345
4.238150495,5.792440755,11.92492029,4.75053316,-0.205199316,3.443688311,8.345915131,6.229157093,8.639415844,4.322777716,2.644773572,1.747409849,5.127474827,2.185326185,2.443510485,1.767740344,0.926769098,3.334466296,3.841693601,1.651011113,2.266022687,1.971654045,0.329493188,0.743489429,5.401414512,0.660861298,0.899371772,8.629225181,1.816053331,4.619589103,10.19128771,4.676747546,2.404003819,0.669983154,2.355439249,9.8300863,0.560511944,0.599176613,3.86159407,0.923728673,2.675677801,5.085796691,4.101389677,4.796145371,0.56552571,56.99066926,2.598982084,2.108565088,0.825421665,5.498430258,1.663282542,3.513494258,1.41396565,7.466787147,7.397471386,17.68008341,11.62238917,3.925458729,3.765201437,3.850517767,3.3590595,1.39484437,1.384179493,2.522487353,1.308156722,3.404920737,1.513492492,9.174040855,4.737074461,4.242602702,21.68441275,14.44754746,18.24702766,9.578973656,2.658508751,6.500465541,10.84301456,3.987843675,5.181361955,5.68035926,16.07104295,6.714650322,2.704019975,2.82526414,1.370877549,6.463319161,11.69406389,1.077884021,0.989720261,9.305345947,5.582562671,2.68705152,0.827701531,8.779426109,4.010938272,4.197615631
3.738221357,5.721083045,11.13929458,4.822103455,-0.205163885,3.014868867,7.417379134,6.372049667,8.568022704,4.322813147,2.502058152,1.318873852,4.556117117,2.042539904,2.372081914,1.696382634,1.069661671,3.191609153,4.056014746,1.365296827,1.909092415,2.043082617,0.25824177,0.600774009,5.544342517,0.660914445,0.899371772,7.058009195,1.530339046,4.476838253,10.90557343,4.605372121,2.118324964,0.455874594,1.069760394,9.187229157,0.489118803,0.670888631,3.575915215,0.995157245,2.461498379,5.08572583,3.601460539,4.938967083,0.851275426,55.91940013,2.670552378,2.394279374,0.825527957,5.141358263,1.02046083,3.727815404,1.342430786,7.466822578,7.754649674,16.25149426,10.26524631,3.92549416,3.979487151,3.707696055,3.359041785,1.323451229,1.312750922,2.593986786,1.593871007,3.476384739,1.442099352,8.817110583,4.594252749,4.24272671,20.68467848,12.87627832,16.38997338,9.221919376,2.444152175,6.35771469,10.27169228,3.98786139,4.82428996,5.394609543,15.49968524,6.928936036,1.775483977,2.396657281,1.513734692,6.177693452,10.97986676,1.006490881,0.84693398,7.51975567,5.368383249,2.329979525,0.899094672,8.779550117,3.796687989,4.054758488
3.738292219,5.36401105,10.71082945,4.750816607,-0.347985597,1.871728277,7.345985993,5.872085098,9.139486706,4.251420006,2.645057018,1.104623568,4.341902264,1.828325051,2.586367628,1.267882067,0.855411388,3.04875201,3.770335891,1.079582541,1.695019286,2.257368331,0.115561782,0.600915732,5.687270522,0.660949876,0.756514629,5.843936065,1.316053331,3.905515974,9.834144857,4.605425267,1.832646109,0.598908891,1.141224397,8.615800586,0.417725663,0.671172078,3.647379217,0.78087153,2.461604671,4.871369254,3.958674258,4.510360224,0.565596571,53.91961271,2.170694102,1.965707945,0.754205678,3.784286267,1.44906769,3.656422263,1.128038779,7.324000866,7.111827962,15.89435141,9.122389169,3.639815305,3.765201437,3.350588628,3.14475607,1.180629517,0.955608065,2.236914791,1.451013865,3.619277313,1.370706211,8.960162595,4.880002466,4.385725576,19.18496193,12.66215205,15.24724024,9.079168526,2.444081313,5.786392412,7.628941434,3.91646825,4.895789393,5.394574112,14.78547039,7.000364608,1.204090836,2.325193279,1.370877549,5.892050028,11.19424105,0.863669169,0.847004842,5.448433391,5.511328969,2.258621815,0.970470097,8.779674125,3.511009134,4.12618706
3.524077366,4.578367626,10.71093574,4.965244044,-0.419378737,2.085695114,7.63173571,5.157834814,9.353807851,4.251455437,2.502341599,1.247516142,3.984830269,2.114110199,2.443475054,1.410810072,1.069732533,3.477323439,3.413228465,1.436725399,1.623803299,2.043082617,-0.027118207,0.529611169,5.115912812,0.518128163,0.756514629,5.558416649,1.316053331,3.762765124,10.40557343,4.676889269,1.904110111,0.741943188,1.141259828,8.615800586,0.346332522,0.742866381,3.71884322,0.852300102,2.175996678,5.085584106,3.815870261,4.938896222,0.422774859,53.49125387,2.385121539,1.894279374,0.825740542,3.712928558,1.163388835,3.513600551,1.199361058,6.96689344,7.397577678,15.53720855,8.122389169,3.35413645,3.693772865,2.779195488,3.001898928,1.323522091,1.169893779,2.022699938,1.23672815,3.333598458,1.29931307,8.817482606,5.308609325,4.17156387,18.39951337,13.51943663,15.81879282,9.079257103,2.444028167,5.786498704,7.129047727,3.273646538,4.824431683,4.751681539,15.57125554,6.928936036,1.061269124,2.610872133,1.370877549,4.46351403,12.19431191,0.720847457,0.704218561,4.30564711,4.939971259,2.330121248,0.970399235,8.922637561,3.011044565,3.983329917
2.881291085,4.007009916,9.853899177,4.965385768,-0.562200449,2.013947665,6.774628283,4.443584531,8.568128996,3.751490868,2.716769036,0.676123001,4.056347418,2.114181061,2.30054705,1.768023791,1.212625107,3.263037725,2.984692467,0.936725399,1.766873027,2.043082617,0.830201804,0.172574604,4.973126531,0.446735023,0.542228915,6.415736661,1.173213904,3.477157131,10.54843057,4.319781843,1.761288399,0.456406056,0.927009544,8.401514871,0.132082238,0.671685825,2.933164365,0.78087153,2.461817256,5.014084673,3.815905692,4.867432219,0.137096004,53.99146646,2.313834691,1.679993659,0.754418263,3.641570848,1.663424266,3.299350268,1.199254766,6.681214585,6.897630825,14.96577998,7.979532026,3.211314738,3.40805858,2.493516633,2.859041785,1.180700379,1.027036636,1.737056514,0.951013865,3.047919603,1.370777073,7.960516903,5.594376757,3.457384448,18.39977911,13.01959607,17.96177397,9.507917109,2.301135594,5.215176425,6.200582591,2.84511054,4.681645402,5.180217536,15.07134411,6.714650322,0.632733127,2.039408131,1.513734692,4.963549461,11.40866849,0.649454316,0.132860851,3.877146543,4.582916979,2.258763538,1.041756945,8.565600996,3.011079996,3.769044202
2.595665376,3.721366492,9.496862612,5.108384634,-0.347879304,2.085075074,6.488949428,4.657905676,8.139592998,3.680097727,2.074053617,0.819015575,4.05645371,2.328537637,2.37190476,0.982380367,1.712660537,3.54875201,3.199013612,0.579582541,1.981389042,2.114511188,1.258950387,-0.113033389,5.544643679,0.161056168,0.685086058,7.273038956,1.030392192,3.191549137,9.905573428,4.534102988,1.689895259,0.242297496,1.284187832,7.758657729,0.060689098,0.814790984,2.790342653,0.78087153,2.319084121,4.799728097,3.530226837,4.295968217,0.065702864,52.99166132,2.242547843,1.465707945,0.46881027,3.427355995,0.663459696,2.942242841,1.199148473,6.038392873,6.397683971,15.46579769,8.265246312,2.997064455,3.193772865,2.350694921,2.859041785,0.752164381,1.169893779,1.594270233,0.951013865,2.976526463,1.156526789,7.6035512,5.737304762,3.243222741,16.8286517,12.3769338,19.10479055,9.293737687,2.586814448,4.858139861,5.129260312,2.488003114,3.896001978,5.39446782,14.2857184,6.714650322,0.561339986,1.967944129,1.728020406,4.820727749,11.48016792,0.363775461,0.132931713,4.091503119,4.5115947,2.473120114,0.970257512,7.994278717,3.15397257,3.983329917
2.480366613,3.219093467,9.130053949,4.806985388,0.20920114,1.989542631,5.483720654,4.167252604,7.714443371,3.884537757,1.754159473,1.632819702,4.067735707,1.764241566,2.187326441,0.099198568,1.923510823,2.782047733,3.017701744,0.991825804,2.204397556,2.372984609,2.011500045,-0.327156939,5.57236286,0.091534048,0.644863879,7.238635612,0.929979831,2.3449197,8.635105305,4.297726146,1.845067344,-0.05727161,0.877508574,7.755994965,0.093439458,0.716670726,2.018976494,0.510490622,2.547397722,4.666330988,2.962010208,3.450753288,0.199521054,50.1947359,1.915752863,1.229258878,-0.256547581,2.498449336,0.991141811,3.40329481,0.482084163,4.49931402,5.393534474,13.02524383,7.162336077,2.409388118,1.761598393,1.800185535,2.793669161,0.940052758,0.617074574,0.910403257,1.000249103,2.696932173,1.116597596,5.889525767,3.928015341,3.484983709,14.83165105,11.54145826,17.79440414,8.902751565,2.002926486,4.00007989,4.899770679,1.474985006,4.538360364,4.388454116,12.45856094,7.535825427,0.393690795,1.467997275,1.838927109,4.180902668,11.10978483,0.212010188,0.07715267,2.529147567,3.971627351,1.272562488,0.308262265,6.932499598,2.522190289,1.536996736
2.403558005,2.988324237,9.053283498,4.114868477,1.286162373,2.373929078,6.329912657,4.013444606,7.560597217,3.807652836,0.908043784,0.632819702,3.683272947,0.687432957,1.956633523,-0.054571273,3.077395133,3.012778807,2.786894357,1.376441189,3.050818496,2.065292302,2.319383134,-0.55802156,6.033825009,-0.216062869,0.491017725,7.238750081,0.62232568,2.191188015,8.942759456,4.374725535,1.768182423,0.019842248,0.492912267,7.217571583,0.093439458,0.640014743,1.711360499,0.356644468,2.470550958,4.435523601,2.962048364,3.219945901,-0.03121002,51.11802269,1.60821318,1.767644104,-0.871855884,2.113910264,0.991065498,3.172601892,0.482046007,4.268582946,4.931996013,11.56381983,5.777758849,2.255599199,1.838559626,1.877165846,2.716822397,0.94012907,0.770997041,0.833556492,0.923402339,2.697008486,1.270520063,5.274331933,3.466553192,3.48517449,14.9857643,11.54157273,18.64074877,8.51813618,2.079887719,3.923271282,4.053731302,1.244292088,3.923013905,4.003915044,12.68944464,7.535825427,0.855267413,1.467997275,1.915850186,4.25788298,9.725264837,0.13520158,-0.538193789,2.683089112,3.971722742,1.349561877,0.462108419,6.240306375,2.291459215,1.69084289
2.019038011,3.449862698,9.053436123,3.884290028,1.901585145,2.681392448,3.637643121,3.936559686,7.48367414,4.038460223,0.754235786,0.325127395,4.606502496,0.610624349,1.879786759,0.099351193,3.538971751,2.78197142,2.709933124,0.761056573,2.82031636,1.988369225,3.934958531,-0.250443722,6.18759485,-0.446755787,0.414094648,7.931172242,0.699286913,2.498994792,5.481182839,3.682494156,1.768220579,0.327725337,0.646796577,7.294532816,0.170362535,0.640281837,1.326821427,0.587413698,3.932165732,4.666254676,2.96208652,3.912215437,-0.031171864,53.65671316,2.685288882,2.690644715,-0.641010341,1.729371192,0.914066109,3.172678204,0.405084774,4.499390333,4.701226782,11.41004999,6.16241239,2.332560432,1.761674705,1.646434771,2.255360248,1.01712846,0.463381046,0.987478959,0.692709421,2.620161721,0.962904068,4.966811328,3.389706428,4.177672964,15.90910832,12.69553335,19.25630509,9.441213103,2.079925876,5.308001135,3.976922694,1.090541324,4.076898215,4.542452895,11.84340526,7.45890235,1.009151723,0.929535737,2.06969634,4.334844213,10.34072576,0.135316049,-0.461232556,2.760088501,3.510260593,1.041945882,0.385185342,7.08657469,2.137651217,1.383150582
